,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,month,day,hour
4886,4,0,1,3,19.68,23.485,94,7.0015,123,11,11,16
4887,4,0,1,2,19.68,23.485,88,12.998,233,11,11,17
4888,4,0,1,3,18.86,22.725,88,26.0027,189,11,11,18
4889,4,0,1,3,18.86,22.725,88,26.0027,111,11,11,19
4890,4,0,1,3,18.04,21.97,88,26.0027,99,11,11,20
4891,4,0,1,3,18.04,21.97,88,19.0012,75,11,11,21
4892,4,0,1,3,17.22,21.21,88,15.0013,46,11,11,22
4893,4,0,1,3,17.22,21.21,88,8.9981,31,11,11,23
4894,4,0,1,2,17.22,21.21,88,16.9979,24,11,11,0
4895,4,0,1,2,17.22,21.21,82,11.0014,5,11,11,1
4896,4,0,1,2,17.22,21.21,82,15.0013,5,11,11,2
4897,4,0,1,2,17.22,21.21,77,22.0028,3,11,11,3
4898,4,0,1,2,16.4,20.455,62,27.9993,4,11,11,4
4899,4,0,1,3,13.94,15.15,71,22.0028,22,11,11,5
4900,4,0,1,3,14.76,17.425,57,15.0013,75,11,11,6
4901,4,0,1,3,13.94,15.91,61,19.0012,168,11,11,7
4902,4,0,1,3,13.94,15.15,61,19.9995,355,11,11,8
4903,4,0,1,2,13.94,15.15,61,22.0028,198,11,11,9
4904,4,0,1,2,13.94,15.15,61,22.0028,81,11,11,10
4905,4,0,1,3,13.12,15.15,66,22.0028,97,11,11,11
4906,4,0,1,2,13.94,15.15,53,19.9995,121,11,11,12
4907,4,0,1,2,13.94,15.15,49,30.0026,124,11,11,13
4908,4,0,1,2,13.94,15.15,49,26.0027,110,11,11,14
4909,4,0,1,2,13.94,15.15,49,30.0026,116,11,11,15
4910,4,0,1,1,13.12,14.395,39,27.9993,195,11,11,16
4911,4,0,1,1,13.12,14.395,42,26.0027,399,11,11,17
4912,4,0,1,1,13.12,15.91,39,12.998,307,11,11,18
4913,4,0,1,1,12.3,14.395,45,15.0013,217,11,11,19
4914,4,0,1,1,12.3,14.395,42,19.0012,169,11,11,20
4915,4,0,1,1,12.3,14.395,42,16.9979,116,11,11,21
4916,4,0,1,1,10.66,12.12,52,16.9979,84,11,11,22
4917,4,0,1,1,10.66,12.88,52,15.0013,58,11,11,23
4918,4,0,1,1,10.66,12.88,48,11.0014,30,11,11,0
4919,4,0,1,1,10.66,11.365,44,22.0028,10,11,11,1
4920,4,0,1,1,9.84,11.365,44,15.0013,10,11,11,2
4921,4,0,1,1,9.84,10.605,41,19.0012,2,11,11,3
4922,4,0,1,1,9.02,11.365,44,11.0014,5,11,11,4
4923,4,0,1,1,9.02,11.365,44,8.9981,22,11,11,5
4924,4,0,1,1,9.02,12.88,44,6.0032,71,11,11,6
4925,4,0,1,1,9.02,11.365,44,11.0014,216,11,11,7
4926,4,0,1,1,9.02,11.365,44,12.998,375,11,11,8
4927,4,0,1,1,10.66,12.88,41,12.998,213,11,11,9
4928,4,0,1,1,10.66,12.12,41,19.0012,115,11,11,10
4929,4,0,1,1,12.3,15.15,36,8.9981,140,11,11,11
4930,4,0,1,1,13.12,16.665,33,0.0,165,11,11,12
4931,4,0,1,1,13.94,15.91,31,15.0013,177,11,11,13
4932,4,0,1,1,13.94,16.665,31,8.9981,154,11,11,14
4933,4,0,1,1,13.94,16.665,29,8.9981,178,11,11,15
4934,4,0,1,1,13.94,16.665,29,8.9981,209,11,11,16
4935,4,0,1,1,13.12,16.665,31,8.9981,378,11,11,17
4936,4,0,1,1,12.3,15.15,36,11.0014,328,11,11,18
4937,4,0,1,1,11.48,13.635,41,11.0014,190,11,11,19
4938,4,0,1,1,11.48,13.635,48,12.998,137,11,11,20
4939,4,0,1,1,11.48,13.635,48,11.0014,111,11,11,21
4940,4,0,1,1,10.66,13.635,52,7.0015,97,11,11,22
4941,4,0,1,1,10.66,13.635,60,8.9981,59,11,11,23
4942,4,0,0,1,10.66,12.88,56,12.998,53,11,11,0
4943,4,0,0,1,10.66,11.365,52,19.9995,35,11,11,1
4944,4,0,0,1,9.84,12.12,56,11.0014,46,11,11,2
4945,4,0,0,1,10.66,12.12,48,16.9979,15,11,11,3
4946,4,0,0,1,10.66,11.365,48,22.0028,8,11,11,4
4947,4,0,0,1,9.84,11.365,56,16.9979,2,11,11,5
4948,4,0,0,1,9.84,10.605,60,22.0028,12,11,11,6
4949,4,0,0,1,9.84,11.365,60,16.9979,41,11,11,7
4950,4,0,0,1,10.66,12.12,56,16.9979,92,11,11,8
4951,4,0,0,1,11.48,12.88,52,19.9995,142,11,11,9
4952,4,0,0,1,13.12,15.15,45,16.9979,200,11,11,10
4953,4,0,0,1,14.76,18.94,40,0.0,233,11,11,11
4954,4,0,0,1,16.4,20.455,35,19.0012,311,11,11,12
4955,4,0,0,1,17.22,21.21,30,19.0012,363,11,11,13
4956,4,0,0,1,17.22,21.21,32,19.9995,349,11,11,14
4957,4,0,0,1,17.22,21.21,41,12.998,382,11,11,15
4958,4,0,0,1,17.22,21.21,38,19.9995,287,11,11,16
4959,4,0,0,1,16.4,20.455,40,12.998,232,11,11,17
4960,4,0,0,1,15.58,19.695,46,8.9981,208,11,11,18
4961,4,0,0,2,13.94,16.665,71,8.9981,182,11,11,19
4962,4,0,0,2,14.76,18.18,57,7.0015,163,11,11,20
4963,4,0,0,2,14.76,17.425,62,12.998,108,11,11,21
4964,4,0,0,2,15.58,19.695,62,11.0014,106,11,11,22
4965,4,0,0,1,15.58,19.695,62,15.0013,93,11,11,23
4966,4,0,1,1,11.48,12.88,52,22.0028,20,12,12,0
4967,4,0,1,1,10.66,12.12,60,19.0012,10,12,12,1
4968,4,0,1,1,10.66,11.365,56,19.9995,9,12,12,2
4969,4,0,1,1,10.66,12.12,56,16.9979,7,12,12,3
4970,4,0,1,1,10.66,12.12,56,19.0012,1,12,12,4
4971,4,0,1,1,10.66,12.12,56,16.9979,24,12,12,5
4972,4,0,1,1,9.84,10.605,65,19.0012,97,12,12,6
4973,4,0,1,1,9.84,10.605,65,23.9994,276,12,12,7
4974,4,0,1,1,10.66,11.365,60,22.0028,477,12,12,8
4975,4,0,1,1,12.3,13.635,52,22.0028,224,12,12,9
4976,4,0,1,1,13.12,15.15,53,19.9995,93,12,12,10
4977,4,0,1,1,13.94,15.91,49,16.9979,102,12,12,11
4978,4,0,1,1,14.76,17.425,46,15.0013,148,12,12,12
4979,4,0,1,1,16.4,20.455,40,15.0013,154,12,12,13
4980,4,0,1,1,16.4,20.455,40,15.0013,150,12,12,14
4981,4,0,1,1,16.4,20.455,40,15.0013,154,12,12,15
4982,4,0,1,1,16.4,20.455,40,12.998,201,12,12,16
4983,4,0,1,1,14.76,17.425,46,8.9981,418,12,12,17
4984,4,0,1,1,14.76,18.18,43,7.0015,405,12,12,18
4985,4,0,1,1,13.94,17.425,46,7.0015,228,12,12,19
4986,4,0,1,1,13.94,17.425,46,7.0015,190,12,12,20
4987,4,0,1,1,12.3,15.91,61,7.0015,162,12,12,21
4988,4,0,1,1,12.3,16.665,61,0.0,104,12,12,22
4989,4,0,1,1,10.66,14.395,70,6.0032,73,12,12,23
4990,4,0,1,1,10.66,14.395,70,6.0032,38,12,12,0
4991,4,0,1,1,9.84,14.395,75,0.0,15,12,12,1
4992,4,0,1,1,9.84,14.395,75,0.0,10,12,12,2
4993,4,0,1,1,9.02,13.635,80,0.0,1,12,12,3
4994,4,0,1,1,9.02,13.635,80,0.0,3,12,12,4
4995,4,0,1,1,9.02,12.88,80,6.0032,23,12,12,5
4996,4,0,1,1,9.02,13.635,80,0.0,87,12,12,6
4997,4,0,1,1,9.02,12.88,87,6.0032,205,12,12,7
4998,4,0,1,1,9.84,14.395,87,0.0,445,12,12,8
4999,4,0,1,1,11.48,15.91,81,0.0,246,12,12,9
5000,4,0,1,1,12.3,14.395,75,15.0013,105,12,12,10
5001,4,0,1,1,13.94,16.665,66,11.0014,160,12,12,11
5002,4,0,1,1,14.76,17.425,57,8.9981,204,12,12,12
5003,4,0,1,1,16.4,20.455,47,8.9981,207,12,12,13
5004,4,0,1,1,17.22,21.21,44,7.0015,170,12,12,14
5005,4,0,1,1,17.22,21.21,41,6.0032,199,12,12,15
5006,4,0,1,1,17.22,21.21,41,6.0032,276,12,12,16
5007,4,0,1,1,17.22,21.21,38,0.0,411,12,12,17
5008,4,0,1,1,16.4,20.455,50,0.0,372,12,12,18
5009,4,0,1,1,13.94,15.91,53,16.9979,265,12,12,19
5010,4,0,1,1,15.58,19.695,40,19.0012,190,12,12,20
5011,4,0,1,1,13.94,16.665,49,12.998,111,12,12,21
5012,4,0,1,1,13.12,15.91,53,12.998,102,12,12,22
5013,4,0,1,1,13.12,15.15,53,19.0012,95,12,12,23
5014,4,0,0,1,12.3,14.395,56,16.9979,75,12,12,0
5015,4,0,0,1,10.66,12.88,65,12.998,71,12,12,1
5016,4,0,0,1,10.66,12.88,65,11.0014,50,12,12,2
5017,4,0,0,1,9.84,12.12,70,8.9981,9,12,12,3
5018,4,0,0,1,9.02,11.365,75,8.9981,8,12,12,4
5019,4,0,0,1,9.84,12.88,70,6.0032,6,12,12,5
5020,4,0,0,1,9.84,12.88,65,7.0015,11,12,12,6
5021,4,0,0,1,9.02,12.88,75,6.0032,26,12,12,7
5022,4,0,0,1,9.84,12.88,75,6.0032,63,12,12,8
5023,4,0,0,1,10.66,13.635,70,7.0015,124,12,12,9
5024,4,0,0,1,13.12,16.665,61,8.9981,195,12,12,10
5025,4,0,0,1,13.12,16.665,57,6.0032,275,12,12,11
5026,4,0,0,1,14.76,18.94,50,0.0,358,12,12,12
5027,4,0,0,1,14.76,18.18,50,6.0032,292,12,12,13
5028,4,0,0,1,14.76,18.94,46,0.0,343,12,12,14
5029,4,0,0,1,15.58,19.695,46,0.0,337,12,12,15
5030,4,0,0,1,15.58,19.695,46,0.0,305,12,12,16
5031,4,0,0,1,14.76,18.94,62,0.0,232,12,12,17
5032,4,0,0,1,13.94,16.665,53,8.9981,224,12,12,18
5033,4,0,0,1,12.3,15.91,61,6.0032,175,12,12,19
5034,4,0,0,1,12.3,15.91,61,6.0032,127,12,12,20
5035,4,0,0,2,12.3,15.91,61,6.0032,109,12,12,21
5036,4,0,0,2,13.12,16.665,61,6.0032,114,12,12,22
5037,4,0,0,1,12.3,15.15,70,8.9981,85,12,12,23
5038,4,0,0,1,12.3,15.91,70,7.0015,83,12,12,0
5039,4,0,0,1,12.3,15.91,75,6.0032,74,12,12,1
5040,4,0,0,1,10.66,15.15,81,0.0,62,12,12,2
5041,4,0,0,1,11.48,15.91,75,0.0,41,12,12,3
5042,4,0,0,1,10.66,15.15,87,0.0,11,12,12,4
5043,4,0,0,1,10.66,15.15,81,0.0,4,12,12,5
5044,4,0,0,1,9.84,14.395,93,0.0,4,12,12,6
5045,4,0,0,1,10.66,15.15,87,0.0,26,12,12,7
5046,4,0,0,1,10.66,15.15,87,0.0,55,12,12,8
5047,4,0,0,1,12.3,16.665,81,0.0,126,12,12,9
5048,4,0,0,1,13.12,16.665,81,8.9981,216,12,12,10
5049,4,0,0,1,13.94,16.665,81,11.0014,254,12,12,11
5050,4,0,0,1,14.76,17.425,81,11.0014,329,12,12,12
5051,4,0,0,1,16.4,20.455,66,15.0013,357,12,12,13
5052,4,0,0,1,17.22,21.21,62,8.9981,323,12,12,14
5053,4,0,0,1,17.22,21.21,62,12.998,296,12,12,15
5054,4,0,0,1,17.22,21.21,58,15.0013,330,12,12,16
5055,4,0,0,1,15.58,19.695,76,8.9981,245,12,12,17
5056,4,0,0,1,15.58,19.695,71,0.0,171,12,12,18
5057,4,0,0,1,15.58,19.695,76,0.0,173,12,12,19
5058,4,0,0,1,14.76,17.425,76,8.9981,124,12,12,20
5059,4,0,0,1,14.76,18.18,81,7.0015,72,12,12,21
5060,4,0,0,1,13.94,17.425,87,7.0015,64,12,12,22
5061,4,0,0,1,13.94,17.425,87,7.0015,45,12,12,23
5062,4,0,1,1,13.12,16.665,87,6.0032,24,12,12,0
5063,4,0,1,1,13.12,17.425,87,0.0,12,12,12,1
5064,4,0,1,1,13.12,17.425,87,0.0,8,12,12,2
5065,4,0,1,1,13.12,17.425,87,0.0,2,12,12,3
5066,4,0,1,1,12.3,15.91,87,7.0015,7,12,12,4
5067,4,0,1,1,12.3,15.91,87,7.0015,25,12,12,5
5068,4,0,1,1,12.3,15.91,93,6.0032,90,12,12,6
5069,4,0,1,1,13.12,17.425,90,0.0,283,12,12,7
5070,4,0,1,1,13.12,17.425,93,0.0,404,12,12,8
5071,4,0,1,2,14.76,18.18,87,6.0032,190,12,12,9
5072,4,0,1,2,14.76,18.18,87,6.0032,87,12,12,10
5073,4,0,1,2,14.76,18.18,87,6.0032,123,12,12,11
5074,4,0,1,2,16.4,20.455,76,7.0015,154,12,12,12
5075,4,0,1,2,17.22,21.21,71,6.0032,171,12,12,13
5076,4,0,1,2,18.86,22.725,67,0.0,133,12,12,14
5077,4,0,1,2,18.86,22.725,72,6.0032,148,12,12,15
5078,4,0,1,1,20.5,24.24,63,6.0032,248,12,12,16
5079,4,0,1,1,17.22,21.21,77,0.0,446,12,12,17
5080,4,0,1,1,18.04,21.97,77,0.0,399,12,12,18
5081,4,0,1,2,18.86,22.725,77,0.0,308,12,12,19
5082,4,0,1,2,18.86,22.725,82,7.0015,205,12,12,20
5083,4,0,1,2,18.04,21.97,88,6.0032,176,12,12,21
5084,4,0,1,2,18.04,21.97,88,8.9981,106,12,12,22
5085,4,0,1,2,18.86,22.725,88,8.9981,62,12,12,23
5086,4,0,1,2,20.5,24.24,77,19.9995,28,12,12,0
5087,4,0,1,2,18.86,22.725,88,19.9995,16,12,12,1
5088,4,0,1,2,18.86,22.725,87,12.998,3,12,12,2
5089,4,0,1,2,18.86,22.725,87,12.998,3,12,12,3
5090,4,0,1,3,18.86,22.725,88,15.0013,7,12,12,4
5091,4,0,1,3,18.86,22.725,88,15.0013,20,12,12,5
5092,4,0,1,2,18.04,21.97,94,19.0012,86,12,12,6
5093,4,0,1,2,18.86,22.725,94,12.998,234,12,12,7
5094,4,0,1,2,18.86,22.725,94,12.998,414,12,12,8
5095,4,0,1,2,18.86,22.725,94,15.0013,204,12,12,9
5096,4,0,1,3,18.86,22.725,94,19.0012,50,12,12,10
5097,4,0,1,3,18.86,22.725,94,16.9979,32,12,12,11
5098,4,0,1,3,18.86,22.725,100,15.0013,55,12,12,12
5099,4,0,1,3,18.86,22.725,100,12.998,71,12,12,13
5100,4,0,1,3,19.68,23.485,100,15.0013,75,12,12,14
5101,4,0,1,3,20.5,24.24,100,12.998,45,12,12,15
5102,4,0,1,3,18.86,22.725,100,16.9979,88,12,12,16
5103,4,0,1,2,18.86,22.725,100,15.0013,262,12,12,17
5104,4,0,1,2,18.86,22.725,100,19.0012,304,12,12,18
5105,4,0,1,3,18.86,22.725,100,19.9995,233,12,12,19
5106,4,0,1,3,18.86,22.725,100,19.9995,110,12,12,20
5107,4,0,1,2,18.04,21.97,100,12.998,114,12,12,21
5108,4,0,1,3,18.86,22.725,100,11.0014,87,12,12,22
5109,4,0,1,3,18.86,22.725,100,11.0014,53,12,12,23
5110,4,0,1,1,18.04,21.97,100,12.998,33,12,12,0
5111,4,0,1,2,18.86,22.725,100,16.9979,13,12,12,1
5112,4,0,1,3,18.86,22.725,100,15.0013,6,12,12,2
5113,4,0,1,3,18.86,22.725,100,15.0013,3,12,12,3
5114,4,0,1,3,18.86,22.725,100,11.0014,1,12,12,4
5115,4,0,1,3,18.86,22.725,100,11.0014,3,12,12,5
5116,4,0,1,3,19.68,23.485,100,27.9993,18,12,12,6
5117,4,0,1,3,18.04,21.97,100,7.0015,46,12,12,7
5118,4,0,1,3,18.04,21.97,100,0.0,86,12,12,8
5119,4,0,1,3,18.04,21.97,100,16.9979,64,12,12,9
5120,4,0,1,3,18.04,21.97,100,6.0032,33,12,12,10
5121,4,0,1,3,18.04,21.97,100,6.0032,50,12,12,11
5122,4,0,1,3,18.04,21.97,100,8.9981,33,12,12,12
5123,4,0,1,3,18.04,21.97,100,12.998,33,12,12,13
5124,4,0,1,3,18.04,21.97,100,12.998,25,12,12,14
5125,4,0,1,3,17.22,21.21,94,15.0013,30,12,12,15
5126,4,0,1,3,17.22,21.21,94,12.998,31,12,12,16
5127,4,0,1,3,16.4,20.455,100,22.0028,52,12,12,17
5128,4,0,1,3,16.4,20.455,94,19.9995,51,12,12,18
5129,4,0,1,3,13.94,14.395,87,43.0006,33,12,12,19
5130,4,0,1,3,13.94,14.395,87,43.0006,26,12,12,20
5131,4,0,1,3,12.3,12.88,87,35.0008,6,12,12,21
5132,4,0,1,3,9.84,9.85,93,30.0026,13,12,12,22
5133,4,0,1,1,9.84,10.605,93,26.0027,16,12,12,23
5134,4,0,1,2,10.66,11.365,87,19.9995,21,12,12,0
5135,4,0,1,1,10.66,11.365,81,23.9994,7,12,12,1
5136,4,0,1,1,11.48,13.635,65,15.0013,4,12,12,2
5137,4,0,1,1,10.66,11.365,60,19.9995,1,12,12,3
5138,4,0,1,2,9.84,9.85,60,31.0009,2,12,12,4
5139,4,0,1,1,9.02,10.605,64,15.0013,12,12,12,5
5140,4,0,1,1,9.02,10.605,55,19.0012,71,12,12,6
5141,4,0,1,1,9.02,10.605,60,15.0013,244,12,12,7
5142,4,0,1,1,9.02,10.605,55,19.0012,429,12,12,8
5143,4,0,1,1,9.84,10.605,52,26.0027,225,12,12,9
5144,4,0,1,1,10.66,11.365,52,22.0028,110,12,12,10
5145,4,0,1,1,11.48,13.635,52,16.9979,106,12,12,11
5146,4,0,1,1,11.48,12.88,52,22.0028,156,12,12,12
5147,4,0,1,1,12.3,13.635,49,23.9994,124,12,12,13
5148,4,0,1,1,13.12,15.15,45,16.9979,137,12,12,14
5149,4,0,1,1,13.12,16.665,45,8.9981,117,12,12,15
5150,4,0,1,1,13.12,15.91,45,12.998,208,12,12,16
5151,4,0,1,1,12.3,15.91,49,7.0015,331,12,12,17
5152,4,0,1,1,11.48,13.635,52,15.0013,318,12,12,18
5153,4,0,1,1,10.66,13.635,56,7.0015,232,12,12,19
5154,4,0,1,1,10.66,13.635,60,7.0015,175,12,12,20
5155,4,0,1,1,11.48,15.15,61,6.0032,139,12,12,21
5156,4,0,1,1,10.66,13.635,65,8.9981,92,12,12,22
5157,4,0,1,1,9.84,12.88,70,7.0015,61,12,12,23
5158,4,0,1,1,9.84,14.395,65,0.0,34,12,12,0
5159,4,0,1,1,9.84,14.395,65,0.0,14,12,12,1
5160,4,0,1,1,9.84,14.395,70,0.0,12,12,12,2
5161,4,0,1,1,9.02,13.635,80,0.0,6,12,12,3
5162,4,0,1,1,9.02,13.635,80,0.0,2,12,12,4
5163,4,0,1,1,9.02,13.635,80,0.0,20,12,12,5
5164,4,0,1,1,9.02,12.88,80,6.0032,63,12,12,6
5165,4,0,1,1,9.02,12.88,75,6.0032,199,12,12,7
5166,4,0,1,1,9.84,14.395,81,0.0,385,12,12,8
5167,4,0,1,1,10.66,14.395,81,6.0032,264,12,12,9
5168,4,0,1,2,12.3,15.15,70,11.0014,126,12,12,10
5169,4,0,1,1,13.12,15.15,70,16.9979,136,12,12,11
5170,4,0,1,1,14.76,16.665,57,19.9995,173,12,12,12
5171,4,0,1,1,15.58,19.695,50,12.998,168,12,12,13
5172,4,0,1,1,15.58,19.695,46,19.0012,187,12,12,14
5173,4,0,1,1,15.58,19.695,46,19.0012,189,12,12,15
5174,4,0,1,1,14.76,17.425,62,8.9981,250,12,12,16
5175,4,0,1,1,13.94,17.425,66,7.0015,362,12,12,17
5176,4,0,1,1,13.94,18.18,61,0.0,318,12,12,18
5177,4,0,1,1,13.94,18.18,61,0.0,199,12,12,19
5178,4,0,1,1,12.3,16.665,81,0.0,150,12,12,20
5179,4,0,1,1,12.3,16.665,75,0.0,140,12,12,21
5180,4,0,1,1,11.48,15.91,87,0.0,129,12,12,22
5181,4,0,1,1,11.48,15.91,81,0.0,94,12,12,23
5182,4,0,0,2,10.66,13.635,81,7.0015,77,12,12,0
5183,4,0,0,2,10.66,12.88,70,11.0014,66,12,12,1
5184,4,0,0,2,11.48,15.15,61,6.0032,60,12,12,2
5185,4,0,0,2,11.48,15.15,61,6.0032,25,12,12,3
5186,4,0,0,2,10.66,13.635,65,7.0015,3,12,12,4
5187,4,0,0,1,10.66,12.88,60,11.0014,6,12,12,5
5188,4,0,0,1,9.84,12.88,65,7.0015,11,12,12,6
5189,4,0,0,1,9.84,11.365,65,12.998,11,12,12,7
5190,4,0,0,1,10.66,13.635,65,8.9981,73,12,12,8
5191,4,0,0,1,11.48,12.88,61,19.0012,149,12,12,9
5192,4,0,0,1,13.12,15.15,57,16.9979,192,12,12,10
5193,4,0,0,1,13.12,14.395,53,27.9993,236,12,12,11
5194,4,0,0,1,13.12,14.395,45,27.9993,283,12,12,12
5195,4,0,0,1,13.94,15.15,34,27.9993,286,12,12,13
5196,4,0,0,1,13.94,15.15,31,22.0028,293,12,12,14
5197,4,0,0,1,13.94,15.15,34,23.9994,299,12,12,15
5198,4,0,0,1,13.12,14.395,31,26.0027,241,12,12,16
5199,4,0,0,1,11.48,12.88,36,22.0028,185,12,12,17
5200,4,0,0,1,10.66,12.88,38,15.0013,172,12,12,18
5201,4,0,0,1,10.66,12.12,38,19.0012,154,12,12,19
5202,4,0,0,1,9.84,11.365,35,15.0013,124,12,12,20
5203,4,0,0,1,9.02,10.605,44,15.0013,83,12,12,21
5204,4,0,0,1,9.02,11.365,41,8.9981,95,12,12,22
5205,4,0,0,1,8.2,10.605,47,11.0014,66,12,12,23
5206,4,0,0,1,8.2,9.85,51,15.0013,74,12,12,0
5207,4,0,0,1,6.56,7.575,59,15.0013,62,12,12,1
5208,4,0,0,1,7.38,8.335,55,16.9979,52,12,12,2
5209,4,0,0,1,6.56,9.09,59,8.9981,19,12,12,3
5210,4,0,0,1,6.56,8.335,59,11.0014,5,12,12,4
5211,4,0,0,1,7.38,10.605,59,7.0015,6,12,12,5
5212,4,0,0,1,6.56,11.365,59,0.0,10,12,12,6
5213,4,0,0,1,7.38,12.12,55,0.0,31,12,12,7
5214,4,0,0,1,6.56,11.365,69,0.0,72,12,12,8
5215,4,0,0,1,8.2,12.88,59,0.0,107,12,12,9
5216,4,0,0,1,9.84,14.395,44,0.0,194,12,12,10
5217,4,0,0,1,10.66,15.15,35,0.0,197,12,12,11
5218,4,0,0,1,10.66,15.15,35,0.0,288,12,12,12
5219,4,0,0,1,12.3,16.665,31,0.0,268,12,12,13
5220,4,0,0,1,12.3,16.665,28,0.0,242,12,12,14
5221,4,0,0,1,12.3,16.665,26,0.0,266,12,12,15
5222,4,0,0,1,12.3,16.665,26,0.0,206,12,12,16
5223,4,0,0,1,11.48,15.91,30,0.0,163,12,12,17
5224,4,0,0,1,9.84,11.365,48,12.998,163,12,12,18
5225,4,0,0,1,9.02,11.365,55,12.998,105,12,12,19
5226,4,0,0,1,9.02,12.12,55,7.0015,72,12,12,20
5227,4,0,0,1,9.02,13.635,55,0.0,63,12,12,21
5228,4,0,0,1,9.02,13.635,55,0.0,43,12,12,22
5229,4,0,0,1,8.2,12.88,69,0.0,35,12,12,23
5230,4,0,1,1,8.2,11.365,69,6.0032,20,12,12,0
5231,4,0,1,1,8.2,12.88,69,0.0,9,12,12,1
5232,4,0,1,1,8.2,12.88,69,0.0,4,12,12,2
5233,4,0,1,1,7.38,12.12,74,0.0,2,12,12,3
5234,4,0,1,1,7.38,12.12,74,0.0,3,12,12,4
5235,4,0,1,1,6.56,11.365,80,0.0,21,12,12,5
5236,4,0,1,1,6.56,9.09,80,7.0015,64,12,12,6
5237,4,0,1,1,5.74,7.575,86,8.9981,235,12,12,7
5238,4,0,1,2,6.56,9.09,80,7.0015,385,12,12,8
5239,4,0,1,2,7.38,10.605,74,6.0032,220,12,12,9
5240,4,0,1,2,9.02,12.12,69,7.0015,105,12,12,10
5241,4,0,1,2,10.66,14.395,60,6.0032,115,12,12,11
5242,4,0,1,1,11.48,14.395,52,7.0015,145,12,12,12
5243,4,0,1,2,12.3,15.91,52,7.0015,166,12,12,13
5244,4,0,1,2,13.12,16.665,53,8.9981,111,12,12,14
5245,4,0,1,2,13.12,16.665,57,7.0015,132,12,12,15
5246,4,0,1,2,13.12,16.665,57,6.0032,214,12,12,16
5247,4,0,1,2,12.3,16.665,56,0.0,359,12,12,17
5248,4,0,1,1,12.3,15.91,56,6.0032,357,12,12,18
5249,4,0,1,1,11.48,15.15,61,6.0032,241,12,12,19
5250,4,0,1,1,12.3,15.91,56,6.0032,165,12,12,20
5251,4,0,1,1,10.66,15.15,81,0.0,121,12,12,21
5252,4,0,1,1,10.66,15.15,70,0.0,71,12,12,22
5253,4,0,1,1,9.84,14.395,75,0.0,45,12,12,23
5254,4,0,1,1,9.02,13.635,80,0.0,17,12,12,0
5255,4,0,1,1,8.2,12.88,80,0.0,4,12,12,1
5256,4,0,1,1,8.2,12.88,80,0.0,2,12,12,2
5257,4,0,1,1,7.38,12.12,80,0.0,3,12,12,3
5258,4,0,1,1,8.2,12.88,80,0.0,4,12,12,4
5259,4,0,1,1,7.38,12.12,86,0.0,20,12,12,5
5260,4,0,1,1,8.2,12.88,80,0.0,92,12,12,6
5261,4,0,1,1,6.56,8.335,80,11.0014,223,12,12,7
5262,4,0,1,1,8.2,11.365,69,7.0015,400,12,12,8
5263,4,0,1,1,10.66,12.88,60,11.0014,233,12,12,9
5264,4,0,1,1,12.3,15.15,52,11.0014,102,12,12,10
5265,4,0,1,1,13.94,15.91,46,16.9979,124,12,12,11
5266,4,0,1,1,14.76,16.665,43,23.9994,167,12,12,12
5267,4,0,1,1,16.4,20.455,37,22.0028,127,12,12,13
5268,4,0,1,1,16.4,20.455,37,16.9979,134,12,12,14
5269,4,0,1,1,16.4,20.455,35,16.9979,151,12,12,15
5270,4,0,1,1,15.58,19.695,37,16.9979,207,12,12,16
5271,4,0,1,1,14.76,17.425,40,12.998,398,12,12,17
5272,4,0,1,1,13.94,15.91,42,15.0013,382,12,12,18
5273,4,0,1,1,13.12,15.91,49,11.0014,267,12,12,19
5274,4,0,1,1,13.12,15.91,49,11.0014,161,12,12,20
5275,4,0,1,1,12.3,15.15,52,11.0014,139,12,12,21
5276,4,0,1,1,12.3,15.15,52,11.0014,107,12,12,22
5277,4,0,1,1,10.66,15.15,70,0.0,59,12,12,23
5278,4,0,1,1,10.66,15.15,75,0.0,22,12,12,0
5279,4,0,1,1,10.66,15.15,75,0.0,8,12,12,1
5280,4,0,1,1,10.66,15.15,75,0.0,2,12,12,2
5281,4,0,1,1,11.48,15.91,65,0.0,3,12,12,3
5282,4,0,1,1,10.66,15.15,75,0.0,4,12,12,4
5283,4,0,1,2,10.66,15.15,81,0.0,26,12,12,5
5284,4,0,1,2,10.66,15.15,87,0.0,87,12,12,6
5285,4,0,1,1,11.48,15.91,75,0.0,247,12,12,7
5286,4,0,1,2,10.66,15.15,87,0.0,467,12,12,8
5287,4,0,1,2,12.3,16.665,61,0.0,239,12,12,9
5288,4,0,1,2,13.12,17.425,57,0.0,142,12,12,10
5289,4,0,1,2,13.94,18.18,55,0.0,115,12,12,11
5290,4,0,1,2,14.76,18.18,57,6.0032,144,12,12,12
5291,4,0,1,2,14.76,18.18,57,7.0015,133,12,12,13
5292,4,0,1,2,15.58,19.695,54,6.0032,151,12,12,14
5293,4,0,1,2,15.58,19.695,54,7.0015,167,12,12,15
5294,4,0,1,2,15.58,19.695,54,7.0015,245,12,12,16
5295,4,0,1,2,14.76,18.18,57,7.0015,396,12,12,17
5296,4,0,1,2,14.76,17.425,62,11.0014,390,12,12,18
5297,4,0,1,2,14.76,18.18,62,7.0015,268,12,12,19
5298,4,0,1,2,13.94,17.425,66,7.0015,175,12,12,20
5299,4,0,1,2,13.94,16.665,66,11.0014,154,12,12,21
